##NAMES=Azurite
##RRUFFID=R050638
##IDEAL CHEMISTRY=Cu^2+^_3_(CO_3_)_2_(OH)_2_
##LOCALITY=Zacatecas, Mexico
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Blue bladed crystals
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R050638
##MEASURED CHEMISTRY=Cu_3.00_(CO_3_)_2_(OH)_2_
3.991926e+002, 0.000000e+000
4.011211e+002, 2.034461e-001
4.030496e+002, 2.043683e-001
4.049780e+002, 1.970482e-001
4.069065e+002, 1.838848e-001
4.088350e+002, 1.644837e-001
4.107634e+002, 1.474147e-001
4.126919e+002, 1.387699e-001
4.146204e+002, 1.296310e-001
4.165488e+002, 1.260261e-001
4.184773e+002, 1.222319e-001
4.204058e+002, 1.185828e-001
4.223342e+002, 1.170963e-001
4.242627e+002, 1.174456e-001
4.261912e+002, 1.212917e-001
4.281196e+002, 1.296961e-001
4.300481e+002, 1.385702e-001
4.319766e+002, 1.466340e-001
4.339050e+002, 1.553383e-001
4.358335e+002, 1.696659e-001
4.377620e+002, 1.872657e-001
4.396904e+002, 2.078292e-001
4.416189e+002, 2.333928e-001
4.435474e+002, 2.533932e-001
4.454758e+002, 2.669497e-001
4.474043e+002, 2.734167e-001
4.493328e+002, 2.644286e-001
4.512612e+002, 2.497790e-001
4.531897e+002, 2.376144e-001
4.551182e+002, 2.297297e-001
4.570466e+002, 2.182410e-001
4.589751e+002, 2.047971e-001
4.609036e+002, 1.876296e-001
4.628320e+002, 1.696597e-001
4.647605e+002, 1.533983e-001
4.666890e+002, 1.383027e-001
4.686174e+002, 1.263882e-001
4.705459e+002, 1.175269e-001
4.724744e+002, 1.114323e-001
4.744028e+002, 1.085886e-001
4.763313e+002, 1.091391e-001
4.782598e+002, 1.133636e-001
4.801882e+002, 1.198427e-001
4.821167e+002, 1.274661e-001
4.840452e+002, 1.368294e-001
4.859736e+002, 1.457863e-001
4.879021e+002, 1.528549e-001
4.898306e+002, 1.564677e-001
4.917590e+002, 1.574659e-001
4.936875e+002, 1.561160e-001
4.956160e+002, 1.506163e-001
4.975444e+002, 1.430057e-001
4.994729e+002, 1.340484e-001
5.014014e+002, 1.236965e-001
5.033298e+002, 1.135405e-001
5.052583e+002, 1.035691e-001
5.071868e+002, 9.387836e-002
5.091152e+002, 8.536664e-002
5.110437e+002, 7.747940e-002
5.129722e+002, 7.064503e-002
5.149006e+002, 6.584270e-002
5.168291e+002, 6.258452e-002
5.187576e+002, 5.987478e-002
5.206860e+002, 5.771744e-002
5.226145e+002, 5.656257e-002
5.245430e+002, 5.573846e-002
5.264714e+002, 5.420830e-002
5.283999e+002, 5.280595e-002
5.303284e+002, 5.218275e-002
5.322568e+002, 5.066413e-002
5.341853e+002, 4.933616e-002
5.361138e+002, 4.867468e-002
5.380422e+002, 4.783721e-002
5.399707e+002, 4.687304e-002
5.418992e+002, 4.607283e-002
5.438276e+002, 4.525916e-002
5.457561e+002, 4.481141e-002
5.476846e+002, 4.452608e-002
5.496130e+002, 4.459869e-002
5.515415e+002, 4.377370e-002
5.534700e+002, 4.249082e-002
5.553984e+002, 4.215680e-002
5.573269e+002, 4.206715e-002
5.592554e+002, 4.198553e-002
5.611838e+002, 4.193247e-002
5.631123e+002, 4.182847e-002
5.650408e+002, 4.133895e-002
5.669692e+002, 4.076691e-002
5.688977e+002, 4.034394e-002
5.708262e+002, 3.999662e-002
5.727546e+002, 4.020602e-002
5.746831e+002, 4.024919e-002
5.766116e+002, 4.028634e-002
5.785400e+002, 4.016698e-002
5.804685e+002, 4.025900e-002
5.823970e+002, 4.004931e-002
5.843254e+002, 3.942432e-002
5.862539e+002, 3.929713e-002
5.881824e+002, 3.946537e-002
5.901108e+002, 3.932664e-002
5.920393e+002, 3.940102e-002
5.939678e+002, 3.948987e-002
5.958962e+002, 3.959658e-002
5.978247e+002, 3.954457e-002
5.997532e+002, 3.950458e-002
6.016816e+002, 3.930322e-002
6.036101e+002, 3.923370e-002
6.055386e+002, 3.942695e-002
6.074670e+002, 3.948966e-002
6.093955e+002, 3.990861e-002
6.113240e+002, 3.997258e-002
6.132524e+002, 3.965196e-002
6.151809e+002, 4.002140e-002
6.171094e+002, 4.022995e-002
6.190378e+002, 4.005656e-002
6.209663e+002, 4.030912e-002
6.228948e+002, 4.051412e-002
6.248232e+002, 4.027592e-002
6.267517e+002, 4.034302e-002
6.286802e+002, 4.061586e-002
6.306086e+002, 4.061490e-002
6.325371e+002, 4.071784e-002
6.344656e+002, 4.107277e-002
6.363940e+002, 4.131642e-002
6.383225e+002, 4.140078e-002
6.402510e+002, 4.148384e-002
6.421794e+002, 4.173351e-002
6.441079e+002, 4.222868e-002
6.460364e+002, 4.269234e-002
6.479648e+002, 4.295918e-002
6.498933e+002, 4.289511e-002
6.518218e+002, 4.271338e-002
6.537502e+002, 4.287731e-002
6.556787e+002, 4.338977e-002
6.576072e+002, 4.368012e-002
6.595356e+002, 4.381310e-002
6.614641e+002, 4.411769e-002
6.633926e+002, 4.426809e-002
6.653210e+002, 4.446435e-002
6.672495e+002, 4.493707e-002
6.691780e+002, 4.559142e-002
6.711064e+002, 4.576434e-002
6.730349e+002, 4.592031e-002
6.749634e+002, 4.618638e-002
6.768918e+002, 4.663636e-002
6.788203e+002, 4.686952e-002
6.807488e+002, 4.690281e-002
6.826772e+002, 4.729640e-002
6.846057e+002, 4.787768e-002
6.865342e+002, 4.807578e-002
6.884626e+002, 4.842784e-002
6.903911e+002, 4.895188e-002
6.923196e+002, 4.974534e-002
6.942480e+002, 5.036273e-002
6.961765e+002, 5.079160e-002
6.981050e+002, 5.112827e-002
7.000334e+002, 5.161572e-002
7.019619e+002, 5.217195e-002
7.038904e+002, 5.276622e-002
7.058188e+002, 5.337857e-002
7.077473e+002, 5.411960e-002
7.096758e+002, 5.500338e-002
7.116042e+002, 5.581289e-002
7.135327e+002, 5.665287e-002
7.154612e+002, 5.759245e-002
7.173896e+002, 5.863538e-002
7.193181e+002, 6.007321e-002
7.212466e+002, 6.180246e-002
7.231750e+002, 6.384813e-002
7.251035e+002, 6.600270e-002
7.270320e+002, 6.908093e-002
7.289604e+002, 7.282490e-002
7.308889e+002, 7.681380e-002
7.328174e+002, 8.172660e-002
7.347458e+002, 8.785728e-002
7.366743e+002, 9.455515e-002
7.386028e+002, 1.004188e-001
7.405313e+002, 1.040185e-001
7.424597e+002, 1.050352e-001
7.443882e+002, 1.053443e-001
7.463167e+002, 1.054224e-001
7.482451e+002, 1.037049e-001
7.501736e+002, 1.002254e-001
7.521021e+002, 9.640157e-002
7.540305e+002, 9.345286e-002
7.559590e+002, 9.239142e-002
7.578875e+002, 9.376988e-002
7.598159e+002, 9.757393e-002
7.617444e+002, 1.041727e-001
7.636729e+002, 1.132455e-001
7.656013e+002, 1.249506e-001
7.675298e+002, 1.367911e-001
7.694583e+002, 1.418095e-001
7.713867e+002, 1.342876e-001
7.733152e+002, 1.194364e-001
7.752437e+002, 1.069635e-001
7.771721e+002, 1.002737e-001
7.791006e+002, 9.800974e-002
7.810291e+002, 9.868976e-002
7.829575e+002, 1.013301e-001
7.848860e+002, 1.047614e-001
7.868145e+002, 1.087214e-001
7.887429e+002, 1.137354e-001
7.906714e+002, 1.196920e-001
7.925999e+002, 1.265302e-001
7.945283e+002, 1.343457e-001
7.964568e+002, 1.440977e-001
7.983853e+002, 1.549046e-001
8.003137e+002, 1.634378e-001
8.022422e+002, 1.719558e-001
8.041707e+002, 1.847691e-001
8.060991e+002, 2.013793e-001
8.080276e+002, 2.210518e-001
8.099561e+002, 2.420135e-001
8.118845e+002, 2.622724e-001
8.138130e+002, 2.756761e-001
8.157415e+002, 2.763588e-001
8.176699e+002, 2.669201e-001
8.195984e+002, 2.567091e-001
8.215269e+002, 2.509223e-001
8.234553e+002, 2.493827e-001
8.253838e+002, 2.538553e-001
8.273123e+002, 2.664491e-001
8.292407e+002, 2.759108e-001
8.311692e+002, 2.785980e-001
8.330977e+002, 2.778588e-001
8.350261e+002, 2.734022e-001
8.369546e+002, 2.635131e-001
8.388831e+002, 2.470801e-001
8.408115e+002, 2.244197e-001
8.427400e+002, 1.996045e-001
8.446685e+002, 1.771301e-001
8.465969e+002, 1.584593e-001
8.485254e+002, 1.424931e-001
8.504539e+002, 1.284837e-001
8.523823e+002, 1.158562e-001
8.543108e+002, 1.043303e-001
8.562393e+002, 9.375370e-002
8.581677e+002, 8.502376e-002
8.600962e+002, 7.811782e-002
8.620247e+002, 7.259720e-002
8.639531e+002, 6.822285e-002
8.658816e+002, 6.465536e-002
8.678101e+002, 6.200957e-002
8.697385e+002, 5.998600e-002
8.716670e+002, 5.865413e-002
8.735955e+002, 5.788888e-002
8.755239e+002, 5.731037e-002
8.774524e+002, 5.673415e-002
8.793809e+002, 5.624823e-002
8.813093e+002, 5.595016e-002
8.832378e+002, 5.570375e-002
8.851663e+002, 5.558110e-002
8.870947e+002, 5.575918e-002
8.890232e+002, 5.604969e-002
8.909517e+002, 5.615668e-002
8.928801e+002, 5.631928e-002
8.948085e+002, 5.685495e-002
8.967370e+002, 5.760192e-002
8.986655e+002, 5.847010e-002
9.005939e+002, 5.941799e-002
9.025224e+002, 6.037810e-002
9.044509e+002, 6.153034e-002
9.063793e+002, 6.293534e-002
9.083078e+002, 6.461328e-002
9.102363e+002, 6.667528e-002
9.121647e+002, 6.902616e-002
9.140932e+002, 7.165581e-002
9.160217e+002, 7.451032e-002
9.179501e+002, 7.753610e-002
9.198786e+002, 8.090173e-002
9.218071e+002, 8.500421e-002
9.237355e+002, 9.004560e-002
9.256640e+002, 9.607885e-002
9.275925e+002, 1.028614e-001
9.295209e+002, 1.102788e-001
9.314494e+002, 1.185407e-001
9.333779e+002, 1.278539e-001
9.353063e+002, 1.377832e-001
9.372348e+002, 1.483613e-001
9.391633e+002, 1.597625e-001
9.410917e+002, 1.722153e-001
9.430202e+002, 1.864114e-001
9.449487e+002, 2.015780e-001
9.468771e+002, 2.155260e-001
9.488056e+002, 2.249355e-001
9.507341e+002, 2.285540e-001
9.526625e+002, 2.255431e-001
9.545910e+002, 2.167676e-001
9.565195e+002, 2.042552e-001
9.584479e+002, 1.903001e-001
9.603764e+002, 1.760755e-001
9.623049e+002, 1.621605e-001
9.642333e+002, 1.492703e-001
9.661618e+002, 1.375726e-001
9.680903e+002, 1.266396e-001
9.700187e+002, 1.160565e-001
9.719472e+002, 1.057863e-001
